allcode,0to12,13to18,19to25,26to40,41to60,61to90,,code,0to12,13to18,19to25,26to40,41to60,61to90,,age0to12,age13to18,age19to25,age26to40,age41to60,age61to90
E02002530,855,426,547,946,1742,1870,,E02000627,1247,519,1411,3818,1836,875,,0.240235586,0.326968974,0.280067082,0.463686298,0.269000315,0.18902842
E02002532,892,461,561,1055,1764,1653,,E02000628,1614,767,1069,3071,2354,999,,0.35399876,0.524264121,0.198131289,0.349710101,0.432355724,0.230006609
E02002533,835,384,347,899,1573,1782,,E02000629,1034,379,1240,3946,1745,761,,0.174209547,0.215592681,0.239099185,0.483216356,0.240302744,0.151354924
E02002534,644,313,318,722,1612,2045,,E02000630,918,269,921,3317,1641,720,,0.138251705,0.128082737,0.162673694,0.387244431,0.207505519,0.137805684
E02006812,1033,510,627,1112,2039,2144,,E02000631,1506,535,934,3252,2318,998,,0.320520769,0.339697693,0.165788213,0.377326823,0.421002838,0.22967614
E02006910,1464,679,858,1671,2807,2448,,E02000632,728,261,1413,4528,1379,632,,0.079355239,0.121718377,0.280546239,0.572017089,0.124881741,0.108724389
E06000004,31118,13698,17465,36358,53594,41886,,E02000633,1351,464,929,3520,1917,857,,0.272473652,0.283214002,0.164590321,0.418217882,0.294544308,0.183079974
E02002535,1294,647,804,1601,3244,2186,,E02000634,881,313,840,2481,1400,768,,0.126782393,0.163086714,0.143267849,0.25968874,0.131504257,0.153668209
E02002536,1520,662,792,1752,2587,2422,,E02000635,1247,511,860,3696,2121,728,,0.240235586,0.320604614,0.148059415,0.445071712,0.358877326,0.140449438
E02002537,1726,675,862,1793,2280,1687,,E02000636,1175,249,781,3254,1543,784,,0.217916925,0.112171838,0.129132726,0.37763198,0.176600442,0.158955717
E02002538,1024,424,509,1048,1635,1382,,E02000637,1053,313,876,4080,1904,785,,0.180099194,0.163086714,0.151892669,0.503661886,0.290444655,0.159286186
E02002539,1132,588,531,1171,2912,2512,,E02000638,1565,518,1200,4175,2381,958,,0.338809671,0.326173429,0.229516052,0.518156851,0.440870388,0.216457369
E02002540,771,321,411,950,1769,2021,,E02000639,1619,565,809,2725,2005,743,,0.355548667,0.363564041,0.13584092,0.296917913,0.322295806,0.145406477
E02002541,887,385,502,1241,1722,1492,,E02000640,1435,395,930,3933,1864,1014,,0.298512089,0.2283214,0.164829899,0.481232835,0.277830337,0.234963648
E02002542,1581,702,794,1517,2143,1619,,E02000641,1769,809,823,2631,2144,872,,0.402045877,0.557677009,0.139195017,0.282575526,0.366130558,0.188037013
E02002543,1784,652,739,1756,2168,1437,,E02000642,1779,587,684,3077,2388,1256,,0.405145691,0.38106603,0.105893627,0.350625572,0.443077893,0.314937211
E02002544,1368,521,897,2120,2122,1508,,E02000643,1440,471,832,3515,2082,968,,0.300061996,0.288782816,0.141351222,0.417454989,0.346578366,0.219762062
E02002545,640,337,376,881,1594,1497,,E02000644,1565,488,701,3125,2203,961,,0.338809671,0.30230708,0.109966459,0.357949344,0.384736676,0.217448777
E02002546,1482,659,809,1479,2018,1243,,E02000645,1818,533,686,3172,2337,886,,0.417234966,0.338106603,0.106372784,0.365120537,0.426994639,0.192663582
E02002547,725,391,459,845,1833,2026,,E02000646,1319,397,975,4085,2143,1137,,0.262554247,0.22991249,0.175610925,0.504424779,0.3658152,0.275611368
E02002548,1964,853,1984,2802,2932,1684,,E02000647,1579,523,631,2560,2383,1193,,0.343149411,0.330151154,0.093195975,0.271742447,0.441501104,0.294117647
E02002549,892,479,511,1050,2130,2537,,E02000648,1893,661,546,2157,2013,982,,0.440483571,0.439936356,0.072831816,0.21025328,0.324818669,0.224388632
E02002550,989,417,524,1079,1848,1527,,E02000649,2103,570,1172,5005,2844,1064,,0.505579665,0.367541766,0.222807858,0.64479707,0.58688111,0.251487112
E02002551,998,430,1579,1508,1408,967,,E02000650,1418,506,496,2257,2114,821,,0.293242405,0.316626889,0.060852899,0.225511138,0.35666982,0.17118308
E02002552,1258,556,569,1552,1755,1335,,E02000651,1480,473,783,3096,2279,1198,,0.312461252,0.290373906,0.129611883,0.353524565,0.408703879,0.295769993
E02002553,1069,368,527,1249,1467,1462,,E02000652,1412,647,647,2334,2049,1107,,0.291382517,0.428798727,0.097029229,0.237259689,0.336171555,0.26569729
E02002554,912,343,476,927,1384,1399,,E02006801,705,542,2380,2846,1914,1073,,0.072225666,0.345266508,0.512218495,0.315379921,0.293598234,0.254461335
E02002555,1472,694,600,1685,2858,2622,,E02000653,1702,602,1437,3128,1979,633,,0.381277123,0.392999204,0.286296119,0.35840708,0.3140965,0.109054858
E02002556,1038,587,525,1153,2366,1364,,E02000654,1758,645,957,2434,1952,705,,0.398636082,0.427207637,0.171298515,0.252517547,0.305581835,0.132848645
E02002557,3322,1439,1061,3468,4507,1171,,E02000655,1586,546,1241,2903,1896,662,,0.345319281,0.348448687,0.239338764,0.3240769,0.287921791,0.118638467
E02002558,1270,568,624,1731,2912,2786,,E02000657,1291,473,1945,3284,1966,834,,0.253874768,0.290373906,0.408001917,0.382209338,0.309996846,0.17547918
E08000037,28947,13831,16493,39572,54937,46725,,E02000658,1218,516,1103,2811,2046,968,,0.231246125,0.324582339,0.206276953,0.31003967,0.335225481,0.219762062
E02001682,1203,563,523,1373,2390,2138,,E02000659,1313,539,677,2547,2025,951,,0.260694358,0.342879873,0.104216579,0.269758926,0.328602964,0.214144085
E02001683,1222,613,646,1560,2833,2266,,E02000660,1192,371,1088,3600,1913,697,,0.223186609,0.209228321,0.202683277,0.430424168,0.293282876,0.130204891
E02001684,991,395,677,1614,1773,1411,,E02000661,918,265,434,2364,1751,1072,,0.138251705,0.124900557,0.045999042,0.241837046,0.242194891,0.254130866
E02001685,1326,643,643,1823,2098,1675,,E02000662,1526,503,971,2926,2170,695,,0.326720397,0.314240255,0.174652611,0.327586207,0.374329864,0.129543952
E02001686,828,395,444,1134,2057,1998,,E02000663,993,380,871,2316,1941,870,,0.16150031,0.216388226,0.150694777,0.234513274,0.302112898,0.187376074
E02001688,1087,397,749,2216,1881,1232,,E02000664,1929,534,1221,4129,2257,1170,,0.451642901,0.338902148,0.234547197,0.511138236,0.401766004,0.286516854
E02001689,1489,748,1081,1810,1835,1470,,E02000665,1442,391,785,2772,2129,1137,,0.300681959,0.22513922,0.13009104,0.304089106,0.361400189,0.275611368
E02001690,1116,510,570,1505,2073,1742,,E02000666,1199,447,830,2135,1884,911,,0.225356479,0.269689737,0.140872065,0.206896552,0.284137496,0.200925314
E02001691,1449,497,895,2523,1937,1221,,E02000667,1262,320,531,2075,1868,832,,0.244885307,0.168655529,0.069238141,0.197741837,0.279091769,0.174818242
E02001692,1174,475,589,1370,1697,1043,,E02000668,1240,422,450,1983,1923,1087,,0.238065716,0.249801114,0.049832295,0.183704608,0.296436455,0.259087905
E02001693,799,320,435,1082,1494,1438,,E02000669,1243,515,589,2768,1906,779,,0.23899566,0.323786794,0.083133685,0.303478792,0.291075371,0.157303371
E02001694,856,493,502,1197,1956,1542,,E02000670,1347,502,527,1884,1782,744,,0.271233726,0.31344471,0.068279828,0.168599329,0.251970987,0.145736946
E02001695,870,414,431,1159,1961,1424,,E02000671,1462,386,657,2801,2191,1039,,0.306881587,0.221161496,0.099425012,0.308513885,0.380952381,0.24322538
E02001696,1552,740,687,1731,2487,2176,,E02000672,1731,503,841,2440,2462,1012,,0.390266584,0.314240255,0.143507427,0.253433018,0.46641438,0.23430271
E02001697,1061,492,508,1375,2380,1868,,E02000673,1597,448,554,2538,2206,1000,,0.348729076,0.270485282,0.074748443,0.268385719,0.38568275,0.230337079
E02001698,783,469,358,888,1959,2735,,E02000674,1471,711,689,1836,2470,1198,,0.30967142,0.479713604,0.107091519,0.161275557,0.468937244,0.295769993
E02001699,904,501,548,1211,2001,1770,,E02000675,1411,545,643,2126,2372,1426,,0.291072536,0.347653142,0.096070915,0.205523345,0.438032167,0.371116986
E02001700,1538,708,656,1821,3146,2591,,E02000676,1388,469,571,2386,2247,936,,0.283942963,0.287191726,0.078821275,0.245193775,0.398612425,0.209187046
E02001701,765,399,381,936,1915,1891,,E02000677,1235,594,730,1447,2316,1182,,0.236515809,0.386634845,0.116914231,0.10192249,0.420372122,0.290482485
E02001702,1402,630,708,1451,2206,1686,,E02000678,1372,567,499,1427,1690,818,,0.278983261,0.365155131,0.061571634,0.098870919,0.222958057,0.170191672
E02001703,674,423,357,704,1654,1809,,E02000679,1502,504,724,2320,2224,1033,,0.319280843,0.3150358,0.115476761,0.235123589,0.391359193,0.241242564
E02001704,872,537,603,1140,2082,1862,,E02000680,1407,474,615,2141,1861,938,,0.28983261,0.291169451,0.089362722,0.207812023,0.276884264,0.209847984
E02001705,1003,437,566,1262,2025,1800,,E02000681,1744,695,626,1847,2394,1306,,0.394296342,0.466984885,0.091998083,0.162953921,0.444970041,0.331460674
E02001706,1175,531,564,1433,1940,1623,,E02000682,1806,810,735,1878,2332,1259,,0.413515189,0.558472554,0.118112123,0.167683857,0.425417849,0.315928619
E02001707,1164,581,645,1350,2379,2231,,E02000683,1186,480,541,1406,1614,947,,0.22132672,0.295942721,0.071633924,0.095666768,0.198990855,0.212822208
E02006841,688,471,1237,2684,1523,1013,,E02000685,1600,532,653,2276,2161,1243,,0.34965902,0.337311058,0.098466699,0.228410131,0.371491643,0.31064111
E02006842,956,449,490,1220,1255,1070,,E02000686,1575,523,573,1575,1849,746,,0.341909485,0.330151154,0.079300431,0.121452548,0.273099968,0.146397885
E08000021,41479,18605,53633,58148,65898,52072,,E02000687,1451,460,697,2405,2217,1228,,0.303471792,0.280031822,0.109008146,0.248092768,0.389151687,0.305684071
E02001708,1916,636,735,2354,2971,2217,,E02006783,1672,631,559,1660,1944,935,,0.371977681,0.416070008,0.075946334,0.134421727,0.303058972,0.208856576
E02001709,1699,669,612,1828,2936,2487,,E02006784,1458,582,655,1811,2074,1378,,0.305641662,0.377088305,0.098945855,0.157461092,0.344055503,0.355254461
E02001710,1590,707,886,1842,2616,2102,,E02006798,1296,459,1093,2429,1886,677,,0.255424675,0.279236277,0.203881169,0.251754654,0.284768212,0.123595506
E02001711,1709,700,811,1752,2546,2061,,E02000714,1605,608,976,2510,1936,721,,0.351208927,0.397772474,0.175850503,0.264113518,0.300536108,0.138136153
E02001712,1419,698,1192,2228,2433,2121,,E02000715,1678,677,759,2034,1671,769,,0.37383757,0.452665076,0.123862003,0.191486115,0.216966257,0.153998678
E02001713,1608,739,712,2050,2983,2350,,E02000716,1582,528,781,2440,1566,784,,0.344079355,0.334128878,0.129132726,0.253433018,0.183853674,0.158955717
E02001714,1508,658,751,1907,2797,1982,,E02000717,1864,685,971,2624,1702,763,,0.43149411,0.459029435,0.174652611,0.281507476,0.226742353,0.152015863
E02001715,2337,833,921,2430,2961,1986,,E02000718,1840,639,655,1837,1509,674,,0.424054557,0.422434368,0.098945855,0.161428135,0.165878272,0.122604098
E02001718,1001,447,460,1046,1512,1312,,E02000719,1356,530,1187,2747,1665,757,,0.274023559,0.335719968,0.226401533,0.300274641,0.215074109,0.150033047
E02001719,1220,590,1220,1865,2381,1984,,E02000720,1342,522,901,2326,1688,847,,0.269683819,0.329355609,0.157882127,0.23603906,0.222327342,0.179775281
E02001720,362,398,6028,1131,1089,921,,E02000721,1943,720,1414,2995,1939,854,,0.455982641,0.486873508,0.280785817,0.338114129,0.301482182,0.182088566
E02001721,1513,629,811,1803,2895,2655,,E02000722,1352,430,1220,3074,1632,705,,0.272783633,0.256165473,0.234307619,0.350167836,0.204667297,0.132848645
E02001722,1508,681,714,1585,2514,2405,,E02000723,1926,794,1284,3353,2307,1165,,0.450712957,0.545743835,0.249640632,0.39273726,0.417533901,0.284864508
E02001723,1283,467,587,1435,1499,1147,,E02000724,2045,837,1118,2817,1998,974,,0.487600744,0.579952267,0.209870628,0.310955142,0.3200883,0.221744878
E02001724,336,300,4892,1634,1092,986,,E02000725,1206,492,1530,3474,1659,801,,0.227526348,0.30548926,0.308576905,0.411199268,0.213181962,0.164573695
E02001725,756,407,3785,3025,1505,1052,,E02000726,1523,562,1756,4448,1774,645,,0.325790453,0.361177407,0.36272161,0.559810803,0.249448124,0.113020489
E02001726,2117,1127,1491,2444,3003,2155,,E02000727,1714,591,984,2932,1675,702,,0.3849969,0.38424821,0.17776713,0.328501678,0.218227688,0.131857237
E02001727,1172,555,765,1486,2553,2005,,E02000728,1769,586,867,2615,1751,802,,0.402045877,0.380270485,0.149736464,0.280134269,0.242194891,0.164904164
E02001728,1529,657,771,1787,2566,2245,,E02000729,1291,517,859,2157,1554,815,,0.253874768,0.325377884,0.147819837,0.21025328,0.180069379,0.169200264
E02001729,2177,826,3383,3605,2023,1058,,E02000730,1652,631,1046,2996,1795,1050,,0.365778053,0.416070008,0.192620987,0.338266707,0.25607064,0.246860542
E02001730,690,713,9361,2878,1748,1162,,E02000731,1984,747,1321,3506,2066,966,,0.468691878,0.508353222,0.258505031,0.416081782,0.34153264,0.219101124
E02001731,1083,960,7052,3488,1959,1131,,E02000732,1753,639,884,2171,1692,762,,0.397086175,0.422434368,0.153809296,0.212389381,0.223588773,0.151685393
E02001732,971,303,391,933,1366,1112,,E02000733,1814,825,1228,3030,2243,1019,,0.41599504,0.570405728,0.236224245,0.343454379,0.397350993,0.236615995
E02001733,1961,799,1314,2701,3081,2188,,E02000734,1582,637,932,2436,1830,786,,0.344079355,0.420843278,0.165309056,0.252822704,0.267108168,0.159616656
E02001734,1497,552,710,1526,1944,1516,,E02000735,1470,528,1028,2439,1656,956,,0.309361438,0.334128878,0.188308577,0.253280439,0.212235888,0.215796431
E02001735,1349,522,569,1227,1680,1230,,E02000736,2117,863,888,2275,2047,822,,0.509919405,0.600636436,0.154767609,0.228257553,0.335540839,0.171513549
E02001736,2916,998,1388,3426,2799,1708,,E02000737,2225,878,1014,2621,2348,1037,,0.543397396,0.61256961,0.18495448,0.281049741,0.430463576,0.242564442
E02001737,1019,413,620,1238,1523,1193,,E02000738,1992,694,890,2597,2018,816,,0.47117173,0.46618934,0.155246766,0.277387855,0.326395459,0.169530734
E02006893,1233,621,701,1494,2923,3601,,E02000739,1370,601,846,2199,1607,727,,0.278363298,0.39220366,0.144705319,0.216661581,0.196783349,0.140118969
E08000022,29482,13308,14669,38857,58041,48387,,E02000740,1274,550,875,2037,1627,620,,0.248605084,0.351630867,0.151653091,0.191943851,0.203090508,0.104758757
E02001738,609,406,273,545,1605,2236,,E02000741,1791,683,957,2304,2085,838,,0.408865468,0.457438345,0.171298515,0.232682331,0.34752444,0.176801058
E02001739,993,514,573,1277,2216,1872,,E02000742,2048,736,894,2247,1922,820,,0.488530688,0.499602228,0.156205079,0.223985352,0.296121097,0.170852611
E02001740,1006,477,263,809,1819,1423,,E02000743,1605,719,1018,2390,2095,933,,0.351208927,0.486077963,0.185912793,0.245804089,0.35067802,0.208195638
E02001741,890,374,417,1039,1923,2396,,E02000744,1885,642,902,2544,2003,802,,0.43800372,0.424821002,0.158121706,0.26930119,0.32166509,0.164904164
E02001742,790,482,331,888,1864,1620,,E02000745,1608,702,972,2233,2093,725,,0.352138872,0.472553699,0.17489219,0.221849252,0.350047304,0.13945803
E02001743,1164,539,503,1552,2460,1500,,E02000746,1365,606,1390,2395,1663,587,,0.276813391,0.396181384,0.275035937,0.246566982,0.214443393,0.093853272
E02001744,1120,404,474,1407,1881,1545,,E02000747,1765,738,1525,4469,2033,941,,0.400805952,0.501193317,0.307379013,0.563014953,0.331125828,0.210839392
E02001745,1085,449,461,1377,1769,1362,,E02000748,1320,459,750,1901,1451,540,,0.262864228,0.279236277,0.121705798,0.171193164,0.147587512,0.078321216
E02001746,1296,662,505,1464,2446,1950,,E02000749,1761,743,919,2116,1940,911,,0.399566026,0.505171042,0.162194538,0.203997559,0.30179754,0.200925314
E02001747,709,375,362,870,1788,2078,,E02000750,2246,731,1562,4697,2156,668,,0.549907006,0.495624503,0.316243412,0.597802868,0.369914853,0.120621282
E02001748,1476,487,548,1922,2085,1374,,E02000807,979,282,1225,3933,1824,751,,0.15716057,0.138424821,0.23550551,0.481232835,0.26521602,0.148050231
E02001749,783,396,429,1170,1806,1620,,E02000808,797,484,2654,3568,2011,937,,0.100743955,0.299124901,0.577862961,0.425541654,0.324187953,0.209517515
E02001750,811,503,440,943,2001,1908,,E02000809,1107,304,1778,6150,2876,764,,0.19683819,0.15592681,0.367992333,0.819499542,0.596972564,0.152346332
E02001751,872,391,429,1097,1662,1612,,E02000810,1621,510,1378,4172,2434,978,,0.35616863,0.319809069,0.272160997,0.517699115,0.457584358,0.223066755
E02001752,1107,484,519,1164,1629,1476,,E02000812,1356,519,2072,3472,2288,981,,0.274023559,0.326968974,0.438428366,0.41089411,0.4115421,0.224058163
E02001753,780,302,339,1282,1909,1779,,E02000813,1638,570,1310,3445,2122,961,,0.361438314,0.367541766,0.255869669,0.406774489,0.359192684,0.217448777
E02001754,687,334,359,1176,1829,1614,,E02000814,958,309,1216,3773,1762,767,,0.150650961,0.159904535,0.233349305,0.456820262,0.245663828,0.15333774
E02001755,1146,546,497,1432,2509,1889,,E02000815,834,518,1971,2245,983,404,,0.112213267,0.326173429,0.414230954,0.223680195,0,0.033377396
E02001756,1440,563,858,2463,2329,1767,,E02000816,1492,563,1227,3046,2182,1020,,0.316181029,0.361972951,0.235984667,0.345895636,0.37811416,0.236946464
E02001757,644,348,410,872,1765,1738,,E02000817,1215,372,807,1878,1525,971,,0.230316181,0.210023866,0.135361763,0.167683857,0.170923999,0.22075347
E02001758,804,351,446,1081,1569,1235,,E02000818,1067,423,1265,2245,1717,926,,0.184438934,0.250596659,0.245088644,0.223680195,0.231472722,0.205882353
E02001759,712,273,473,1404,1883,1501,,E02000819,1420,597,1411,2389,2177,827,,0.293862368,0.38902148,0.280067082,0.245651511,0.37653737,0.173165896
E02001760,1511,610,708,1593,2077,1334,,E02000820,1344,475,1309,3391,2185,903,,0.270303782,0.291964996,0.255630091,0.398535246,0.379060233,0.19828156
E02001761,717,341,400,1000,1495,1505,,E02000821,1725,658,948,2002,2080,815,,0.388406696,0.437549722,0.16914231,0.186603601,0.345947651,0.169200264
E02001762,646,318,481,1015,1782,1268,,E02000822,1438,452,841,2081,1901,685,,0.299442033,0.273667462,0.143507427,0.198657309,0.289498581,0.12623926
E02001763,936,514,489,1201,1841,1397,,E02000823,1306,490,1032,2531,2048,974,,0.258524489,0.30389817,0.18926689,0.267317669,0.335856197,0.221744878
E02001764,1208,463,681,1637,2187,1430,,E02000824,2102,809,975,2460,2542,1029,,0.505269684,0.557677009,0.175610925,0.25648459,0.491643015,0.239920687
E02001765,1431,474,674,1842,1903,1328,,E02000825,2058,778,917,2590,2444,802,,0.491630502,0.533015115,0.161715381,0.276319805,0.460737938,0.164904164
E02001766,1182,503,754,1821,1981,1143,,E02000826,1621,618,1037,2648,2201,977,,0.35616863,0.405727924,0.190464782,0.285169362,0.38410596,0.222736286
E02001767,927,425,573,1514,2028,1487,,E02000827,1958,617,1124,3133,2828,1057,,0.460632362,0.404932379,0.211308098,0.359169973,0.581835383,0.249173827
E08000023,21013,10181,12706,26095,42685,36060,,E02000828,1522,629,922,2249,2220,858,,0.325480471,0.414478918,0.162913273,0.22429051,0.390097761,0.183410443
E02001768,1314,550,757,1892,2419,1720,,E02000829,1802,561,1346,3669,2901,1245,,0.412275263,0.360381862,0.26449449,0.44095209,0.604856512,0.311302049
E02001769,903,422,872,1642,2154,1492,,E02000830,1270,444,1073,2994,2238,1011,,0.247365158,0.267303103,0.199089602,0.33796155,0.395774204,0.233972241
E02001770,684,401,630,1318,1944,1415,,E02000831,1619,398,847,3509,2403,1029,,0.355548667,0.230708035,0.144944897,0.416539518,0.447808262,0.239920687
E02001771,1054,444,542,966,1780,1760,,E02000832,1869,668,881,2996,2778,1329,,0.433044017,0.445505171,0.153090561,0.338266707,0.566067487,0.339061467
E02001772,643,403,468,972,1508,1376,,E02000833,1503,578,786,2403,1925,750,,0.319590825,0.373906126,0.130330618,0.247787611,0.297067171,0.147719762
E02001773,586,327,378,677,1680,1724,,E02000834,1363,335,657,3798,2229,1062,,0.276193428,0.180588703,0.099425012,0.460634727,0.392935982,0.250826173
E02001774,803,335,478,1077,1581,1238,,E02000835,1511,391,536,2241,2183,854,,0.322070676,0.22513922,0.070436033,0.223069881,0.378429518,0.182088566
E02001775,882,449,486,964,1512,1392,,E02000836,1418,438,468,2682,2209,976,,0.293242405,0.262529833,0.054144705,0.290357034,0.386628824,0.222405816
E02001776,1303,615,788,1846,2459,1729,,E02000837,1856,742,484,2047,2845,1442,,0.429014259,0.504375497,0.057977959,0.193469637,0.587196468,0.376404494
E02001777,821,424,511,1160,1929,1289,,E02000838,1678,458,538,2894,2382,1181,,0.37383757,0.278440732,0.070915189,0.322703692,0.441185746,0.290152016
E02001778,763,364,617,1181,1694,1376,,E02000839,1477,551,436,2061,2292,1289,,0.311531308,0.352426412,0.046478198,0.195605737,0.412803532,0.325842697
